Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR16004562,AMPLICON,279,14406067,PRJNA765031,SAMN21541310,SARS-CoV-2: wastewater surveillance,4964898,LABORATOIRE NATIONAL DE SANTE,2020-11-05,public,"activ_sars2_vcf,run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX12292316,Luxembourg,Europe,Luxembourg: TROISVIERGES,Illumina MiniSeq,wastewater,VIE32-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,VIE32-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004563,AMPLICON,297,24258247,PRJNA765031,SAMN21541307,SARS-CoV-2: wastewater surveillance,14728475,LABORATOIRE NATIONAL DE SANTE,2021-03-01,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX12292315,Luxembourg,Europe,Luxembourg: UEBERSYREN,Illumina MiniSeq,wastewater,UEB49-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,UEB49-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004564,AMPLICON,295,11567454,PRJNA765031,SAMN21541306,SARS-CoV-2: wastewater surveillance,6942648,LABORATOIRE NATIONAL DE SANTE,2020-12-17,public,"activ_sars2_vcf,fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX12292314,Luxembourg,Europe,Luxembourg: UEBERSYREN,Illumina MiniSeq,wastewater,UEB38-3,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,UEB38-3,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004565,AMPLICON,290,34762493,PRJNA765031,SAMN21541305,SARS-CoV-2: wastewater surveillance,14073199,LABORATOIRE NATIONAL DE SANTE,2020-12-06,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX12292313,Luxembourg,Europe,Luxembourg: UEBERSYREN,Illumina MiniSeq,wastewater,UEB37-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,UEB37-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004566,AMPLICON,295,47239999,PRJNA765031,SAMN21541304,SARS-CoV-2: wastewater surveillance,16521011,LABORATOIRE NATIONAL DE SANTE,2020-11-13,public,"run.zq,activ_sars2_vcf,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX12292312,Luxembourg,Europe,Luxembourg: UEBERSYREN,Illumina MiniSeq,wastewater,UEB33-3,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,UEB33-3,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004567,AMPLICON,300,8121,PRJNA765031,SAMN21541303,SARS-CoV-2: wastewater surveillance,84538,LABORATOIRE NATIONAL DE SANTE,2020-11-01,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX12292311,Luxembourg,Europe,Luxembourg: UEBERSYREN,Illumina MiniSeq,wastewater,UEB32,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,UEB32,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004568,AMPLICON,296,13811255,PRJNA765031,SAMN21541300,SARS-CoV-2: wastewater surveillance,7889382,LABORATOIRE NATIONAL DE SANTE,2021-02-21,public,"activ_sars2_vcf,fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX12292310,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH48-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH48-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004569,AMPLICON,297,15027889,PRJNA765031,SAMN21541299,SARS-CoV-2: wastewater surveillance,8773026,LABORATOIRE NATIONAL DE SANTE,2021-02-17,public,"run.zq,sra,activ_sars2_vcf,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX12292309,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH47-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH47-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004570,AMPLICON,290,51866526,PRJNA765031,SAMN21541184,SARS-CoV-2: wastewater surveillance,20927053,LABORATOIRE NATIONAL DE SANTE,2020-11-24,public,"activ_sars2_vcf,run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX12292308,Luxembourg,Europe,Luxembourg: BEGGEN,Illumina MiniSeq,wastewater,BEG35-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,BEG35-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004571,AMPLICON,296,12160487,PRJNA765031,SAMN21541297,SARS-CoV-2: wastewater surveillance,7590553,LABORATOIRE NATIONAL DE SANTE,2021-02-08,public,"run.zq,fastq,sra,activ_sars2_vcf","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX12292307,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH46-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH46-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004572,AMPLICON,293,74164154,PRJNA765031,SAMN21541294,SARS-CoV-2: wastewater surveillance,29186326,LABORATOIRE NATIONAL DE SANTE,2020-12-13,public,"activ_sars2_vcf,fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX12292306,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH38-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH38-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004573,AMPLICON,290,41993258,PRJNA765031,SAMN21541293,SARS-CoV-2: wastewater surveillance,16862147,LABORATOIRE NATIONAL DE SANTE,2020-12-06,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX12292305,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH37-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH37-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004574,AMPLICON,292,33125569,PRJNA765031,SAMN21541291,SARS-CoV-2: wastewater surveillance,13427828,LABORATOIRE NATIONAL DE SANTE,2020-11-22,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,s3,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX12292304,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH35-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH35-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004575,AMPLICON,289,53631518,PRJNA765031,SAMN21541290,SARS-CoV-2: wastewater surveillance,21498934,LABORATOIRE NATIONAL DE SANTE,2020-11-12,public,"run.zq,fastq,sra,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX12292303,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH33-3,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH33-3,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004576,AMPLICON,296,100150895,PRJNA765031,SAMN21541289,SARS-CoV-2: wastewater surveillance,33856401,LABORATOIRE NATIONAL DE SANTE,2020-11-08,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRX12292302,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH33,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH33,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004577,AMPLICON,295,110663388,PRJNA765031,SAMN21541288,SARS-CoV-2: wastewater surveillance,37050250,LABORATOIRE NATIONAL DE SANTE,2020-11-01,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX12292301,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH32,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH32,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004578,AMPLICON,296,80850849,PRJNA765031,SAMN21541287,SARS-CoV-2: wastewater surveillance,27264084,LABORATOIRE NATIONAL DE SANTE,2020-10-26,public,"fastq,run.zq,sra,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX12292300,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH31,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,SCH31,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004579,AMPLICON,302,112254910,PRJNA765031,SAMN21541285,SARS-CoV-2: wastewater surveillance,36856135,LABORATOIRE NATIONAL DE SANTE,2020-04-05,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX12292299,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004580,AMPLICON,296,110374363,PRJNA765031,SAMN21541284,SARS-CoV-2: wastewater surveillance,38269388,LABORATOIRE NATIONAL DE SANTE,2020-07-18,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX12292298,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH17,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,SCH17,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004581,AMPLICON,288,78353934,PRJNA765031,SAMN21541183,SARS-CoV-2: wastewater surveillance,31351673,LABORATOIRE NATIONAL DE SANTE,2020-11-22,public,"run.zq,activ_sars2_vcf,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX12292297,Luxembourg,Europe,Luxembourg: BEGGEN,Illumina MiniSeq,wastewater,BEG35-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,BEG35-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004582,AMPLICON,302,93964582,PRJNA765031,SAMN21541282,SARS-CoV-2: wastewater surveillance,30967169,LABORATOIRE NATIONAL DE SANTE,2020-03-30,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX12292296,Luxembourg,Europe,Luxembourg: SCHIFFLANGE,Illumina MiniSeq,wastewater,SCH1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,SCH1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004583,AMPLICON,297,3070368,PRJNA765031,SAMN21541281,SARS-CoV-2: wastewater surveillance,1921268,LABORATOIRE NATIONAL DE SANTE,2021-03-04,public,"sra,run.zq,fastq,activ_sars2_vcf","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1,gs.us-east1",SRX12292295,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET49-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,PET49-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004584,AMPLICON,296,28843224,PRJNA765031,SAMN21541280,SARS-CoV-2: wastewater surveillance,16984829,LABORATOIRE NATIONAL DE SANTE,2021-03-01,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX12292294,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET49-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,PET49-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004585,AMPLICON,294,29487123,PRJNA765031,SAMN21541279,SARS-CoV-2: wastewater surveillance,16609335,LABORATOIRE NATIONAL DE SANTE,2021-02-23,public,"run.zq,sra,activ_sars2_vcf,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX12292293,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET48-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,PET48-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004586,AMPLICON,296,25311090,PRJNA765031,SAMN21541278,SARS-CoV-2: wastewater surveillance,14898707,LABORATOIRE NATIONAL DE SANTE,2021-02-21,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX12292292,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET48-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,PET48-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004587,AMPLICON,296,11623053,PRJNA765031,SAMN21541277,SARS-CoV-2: wastewater surveillance,7210286,LABORATOIRE NATIONAL DE SANTE,2021-02-17,public,"run.zq,activ_sars2_vcf,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX12292291,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET47-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,PET47-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004588,AMPLICON,291,144316634,PRJNA765031,SAMN21541275,SARS-CoV-2: wastewater surveillance,56810531,LABORATOIRE NATIONAL DE SANTE,2021-01-11,public,"fastq,activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX12292290,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET42-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,PET42-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004589,AMPLICON,291,177588234,PRJNA765031,SAMN21541274,SARS-CoV-2: wastewater surveillance,69406425,LABORATOIRE NATIONAL DE SANTE,2020-12-13,public,"sra,run.zq,activ_sars2_vcf,fastq","s3,ncbi,gs","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX12292289,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET38-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,PET38-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004590,AMPLICON,284,47120983,PRJNA765031,SAMN21541273,SARS-CoV-2: wastewater surveillance,18919260,LABORATOIRE NATIONAL DE SANTE,2020-12-06,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,gs,s3","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX12292288,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET37-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:27:00Z,1,PET37-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004591,AMPLICON,290,98276193,PRJNA765031,SAMN21541272,SARS-CoV-2: wastewater surveillance,38880696,LABORATOIRE NATIONAL DE SANTE,2020-11-30,public,"fastq,activ_sars2_vcf,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX12292287,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET36-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,PET36-1,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004592,AMPLICON,288,43476260,PRJNA765031,SAMN21541182,SARS-CoV-2: wastewater surveillance,17514635,LABORATOIRE NATIONAL DE SANTE,2020-11-18,public,"run.zq,sra,fastq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX12292286,Luxembourg,Europe,Luxembourg: BEGGEN,Illumina MiniSeq,wastewater,BEG34-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,BEG34-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
SRR16004593,AMPLICON,292,55005403,PRJNA765031,SAMN21541271,SARS-CoV-2: wastewater surveillance,22217111,LABORATOIRE NATIONAL DE SANTE,2020-11-24,public,"sra,fastq,activ_sars2_vcf,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX12292285,Luxembourg,Europe,Luxembourg: PETANGE,Illumina MiniSeq,wastewater,PET35-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-11-03T00:00:00Z,2021-09-22T08:26:00Z,1,PET35-2,SRP338175,NA,24,raw wastewater,composite,NA,SARS-CoV-2
