Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1
SRR32063065,AMPLICON,279,83414161,PRJNA1212683,SAMN46304938,SARS-CoV-2: wastewater surveillance,48359469,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-03-18T00:00:00Z,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX27412071,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET51-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET51-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063066,AMPLICON,290,94690070,PRJNA1212683,SAMN46304942,SARS-CoV-2: wastewater surveillance,52192689,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-04-01T00:00:00Z,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,gs,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX27412070,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH53-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,SCH53-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063067,AMPLICON,288,100871876,PRJNA1212683,SAMN46304943,SARS-CoV-2: wastewater surveillance,55086575,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-04-01T00:00:00Z,public,"sra,run.zq,activ_sars2_vcf,fastq","s3,gs,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX27412069,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET53-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET53-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063068,AMPLICON,290,93118361,PRJNA1212683,SAMN46304947,SARS-CoV-2: wastewater surveillance,52012348,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-04-11T00:00:00Z,public,"activ_sars2_vcf,run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX27412068,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH55-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,SCH55-1,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063069,AMPLICON,293,103768432,PRJNA1212683,SAMN46305145,SARS-CoV-2: wastewater surveillance,58578495,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2022-11-29T00:00:00Z,public,"activ_sars2_vcf,fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX27412067,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH139,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,SCH139,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063070,AMPLICON,288,118061392,PRJNA1212683,SAMN46304948,SARS-CoV-2: wastewater surveillance,63469751,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-04-13T00:00:00Z,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX27412066,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET55-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET55-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063071,AMPLICON,292,151339038,PRJNA1212683,SAMN46304952,SARS-CoV-2: wastewater surveillance,86935369,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-04-28T00:00:00Z,public,"run.zq,sra,activ_sars2_vcf,fastq","gs,ncbi,s3","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX27412065,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH57-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,SCH57-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063072,AMPLICON,293,78268178,PRJNA1212683,SAMN46304953,SARS-CoV-2: wastewater surveillance,42441489,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-04-28T00:00:00Z,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX27412064,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET57-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET57-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063073,AMPLICON,292,112766417,PRJNA1212683,SAMN46304957,SARS-CoV-2: wastewater surveillance,61274501,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-05-10T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRX27412063,Luxembourg,Europe,Luxembourg: Beggen,Illumina MiniSeq,wastewater,BEG59,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,BEG59,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063074,AMPLICON,295,129150075,PRJNA1212683,SAMN46305146,SARS-CoV-2: wastewater surveillance,73963958,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2022-11-29T00:00:00Z,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX27412062,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET139,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET139,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063075,AMPLICON,286,85737507,PRJNA1212683,SAMN46304958,SARS-CoV-2: wastewater surveillance,50527933,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-06-10T00:00:00Z,public,"sra,fastq,activ_sars2_vcf,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX27412061,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET63-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET63-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063076,AMPLICON,282,106258686,PRJNA1212683,SAMN46304959,SARS-CoV-2: wastewater surveillance,57529994,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-07-01T00:00:00Z,public,"fastq,sra,run.zq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX27412060,Luxembourg,Europe,Luxembourg: Beggen,Illumina MiniSeq,wastewater,BEG66-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,BEG66-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063077,AMPLICON,292,104093685,PRJNA1212683,SAMN46304963,SARS-CoV-2: wastewater surveillance,56446924,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-07-21T00:00:00Z,public,"fastq,sra,activ_sars2_vcf,run.zq","s3,ncbi,gs","gs.us-east1,gs.US,s3.us-east-1,ncbi.public",SRX27412059,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET69-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET69-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063078,AMPLICON,290,93371989,PRJNA1212683,SAMN46304964,SARS-CoV-2: wastewater surveillance,51916930,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-07-25T00:00:00Z,public,"sra,activ_sars2_vcf,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX27412058,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET70-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET70-1,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063079,AMPLICON,294,102929185,PRJNA1212683,SAMN46305147,SARS-CoV-2: wastewater surveillance,59590403,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2022-11-29T00:00:00Z,public,"activ_sars2_vcf,fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX27412057,Luxembourg,Europe,Luxembourg: Beggen,Illumina MiniSeq,wastewater,BEG139,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,BEG139,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063080,AMPLICON,286,74614723,PRJNA1212683,SAMN46311059,SARS-CoV-2: wastewater surveillance,19890297,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2022-06-15T00:00:00Z,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX27412056,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH115-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-22T00:00:00Z,2025-01-21T12:07:00Z,1,SCH115-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063081,AMPLICON,288,104443283,PRJNA1212683,SAMN46304968,SARS-CoV-2: wastewater surveillance,55303708,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-08-11T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX27412055,Luxembourg,Europe,Luxembourg: Beggen,Illumina MiniSeq,wastewater,BEG72-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,BEG72-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063082,AMPLICON,290,107046226,PRJNA1212683,SAMN46304972,SARS-CoV-2: wastewater surveillance,57181772,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-08-26T00:00:00Z,public,"activ_sars2_vcf,sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX27412054,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET74-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET74-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063083,AMPLICON,293,85203323,PRJNA1212683,SAMN46304973,SARS-CoV-2: wastewater surveillance,47540668,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-08-29T00:00:00Z,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX27412053,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET75-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET75-1,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063084,AMPLICON,282,90342262,PRJNA1212683,SAMN46304977,SARS-CoV-2: wastewater surveillance,50497477,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-09-09T00:00:00Z,public,"fastq,activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX27412052,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH76-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,SCH76-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063085,AMPLICON,294,105268519,PRJNA1212683,SAMN46305148,SARS-CoV-2: wastewater surveillance,59822727,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2022-12-05T00:00:00Z,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRX27412051,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH140,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,SCH140,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063086,AMPLICON,291,93321206,PRJNA1212683,SAMN46304978,SARS-CoV-2: wastewater surveillance,50156991,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-09-09T00:00:00Z,public,"activ_sars2_vcf,fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1,gs.us-east1",SRX27412050,Luxembourg,Europe,Luxembourg: Beggen,Illumina MiniSeq,wastewater,BEG76-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,BEG76-2,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063087,AMPLICON,285,86660912,PRJNA1212683,SAMN46304979,SARS-CoV-2: wastewater surveillance,46307297,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-09-13T00:00:00Z,public,"run.zq,fastq,sra,activ_sars2_vcf","ncbi,gs,s3","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX27412049,Luxembourg,Europe,Luxembourg: Schifflange,Illumina MiniSeq,wastewater,SCH77-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,SCH77-1,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
SRR32063088,AMPLICON,281,124056302,PRJNA1212683,SAMN46304980,SARS-CoV-2: wastewater surveillance,67696703,LUXEMBOURG INSTITUTE OF SCIENCE AND TECHNOLOGY (LIST),2021-09-13T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX27412048,Luxembourg,Europe,Luxembourg: Petange,Illumina MiniSeq,wastewater,PET77-1,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2025-01-21T00:00:00Z,2025-01-21T12:07:00Z,1,PET77-1,SRP558729,NA,24,raw wastewater,composite,no,SARS-CoV-2
